,DateTime,Day,Phase,Minutes,Tank,Temperature,Treatment
347,6/10/17 07:00,6/10/17,Conditioning,420,Tank 23,25.2,Cool
348,6/10/17 07:00,6/10/17,Conditioning,420,Tank 24,25.3,Cool
349,6/10/17 07:15,6/10/17,Conditioning,435,Tank 13,25.1,Cool
350,6/10/17 07:15,6/10/17,Conditioning,435,Tank 14,26.8,Ambient
351,6/10/17 07:15,6/10/17,Conditioning,435,Tank 15,27,Ambient
352,6/10/17 07:15,6/10/17,Conditioning,435,Tank 16,27,Ambient
353,6/10/17 07:15,6/10/17,Conditioning,435,Tank 17,25.5,Cool
354,6/10/17 07:15,6/10/17,Conditioning,435,Tank 18,27,Ambient
355,6/10/17 07:15,6/10/17,Conditioning,435,Tank 19,25.4,Cool
356,6/10/17 07:15,6/10/17,Conditioning,435,Tank 20,25.4,Cool
357,6/10/17 07:15,6/10/17,Conditioning,435,Tank 21,26.9,Ambient
358,6/10/17 07:15,6/10/17,Conditioning,435,Tank 22,26.9,Ambient
359,6/10/17 07:15,6/10/17,Conditioning,435,Tank 23,25.1,Cool
360,6/10/17 07:15,6/10/17,Conditioning,435,Tank 24,25.2,Cool
361,6/10/17 07:30,6/10/17,Conditioning,450,Tank 13,25.3,Cool
362,6/10/17 07:30,6/10/17,Conditioning,450,Tank 14,27,Ambient
363,6/10/17 07:30,6/10/17,Conditioning,450,Tank 15,26.9,Ambient
364,6/10/17 07:30,6/10/17,Conditioning,450,Tank 16,26.9,Ambient
365,6/10/17 07:30,6/10/17,Conditioning,450,Tank 17,25.4,Cool
366,6/10/17 07:30,6/10/17,Conditioning,450,Tank 18,27.1,Ambient
367,6/10/17 07:30,6/10/17,Conditioning,450,Tank 19,25.3,Cool
368,6/10/17 07:30,6/10/17,Conditioning,450,Tank 20,25.3,Cool
369,6/10/17 07:30,6/10/17,Conditioning,450,Tank 21,26.8,Ambient
370,6/10/17 07:30,6/10/17,Conditioning,450,Tank 22,26.9,Ambient
371,6/10/17 07:30,6/10/17,Conditioning,450,Tank 23,25.5,Cool
372,6/10/17 07:30,6/10/17,Conditioning,450,Tank 24,25.5,Cool
373,6/10/17 07:45,6/10/17,Conditioning,465,Tank 13,25.3,Cool
374,6/10/17 07:45,6/10/17,Conditioning,465,Tank 14,26.9,Ambient
375,6/10/17 07:45,6/10/17,Conditioning,465,Tank 15,27,Ambient
376,6/10/17 07:45,6/10/17,Conditioning,465,Tank 16,27,Ambient
377,6/10/17 07:45,6/10/17,Conditioning,465,Tank 17,25.4,Cool
378,6/10/17 07:45,6/10/17,Conditioning,465,Tank 18,27.1,Ambient
379,6/10/17 07:45,6/10/17,Conditioning,465,Tank 19,25.5,Cool
380,6/10/17 07:45,6/10/17,Conditioning,465,Tank 20,25.3,Cool
381,6/10/17 07:45,6/10/17,Conditioning,465,Tank 21,27.1,Ambient
382,6/10/17 07:45,6/10/17,Conditioning,465,Tank 22,27.1,Ambient
383,6/10/17 07:45,6/10/17,Conditioning,465,Tank 23,25.4,Cool
384,6/10/17 07:45,6/10/17,Conditioning,465,Tank 24,25.3,Cool
385,6/10/17 08:00,6/10/17,Conditioning,480,Tank 13,25.3,Cool
386,6/10/17 08:00,6/10/17,Conditioning,480,Tank 14,26.8,Ambient
387,6/10/17 08:00,6/10/17,Conditioning,480,Tank 15,27.1,Ambient
388,6/10/17 08:00,6/10/17,Conditioning,480,Tank 16,27.1,Ambient
389,6/10/17 08:00,6/10/17,Conditioning,480,Tank 17,25.4,Cool
390,6/10/17 08:00,6/10/17,Conditioning,480,Tank 18,27.1,Ambient
391,6/10/17 08:00,6/10/17,Conditioning,480,Tank 19,25.5,Cool
392,6/10/17 08:00,6/10/17,Conditioning,480,Tank 20,25.2,Cool
393,6/10/17 08:00,6/10/17,Conditioning,480,Tank 21,27.1,Ambient
394,6/10/17 08:00,6/10/17,Conditioning,480,Tank 22,27,Ambient
395,6/10/17 08:00,6/10/17,Conditioning,480,Tank 23,25.4,Cool
396,6/10/17 08:00,6/10/17,Conditioning,480,Tank 24,25.3,Cool
397,6/10/17 08:15,6/10/17,Conditioning,495,Tank 13,25.4,Cool
398,6/10/17 08:15,6/10/17,Conditioning,495,Tank 14,26.9,Ambient
399,6/10/17 08:15,6/10/17,Conditioning,495,Tank 15,27.1,Ambient
400,6/10/17 08:15,6/10/17,Conditioning,495,Tank 16,27.1,Ambient
401,6/10/17 08:15,6/10/17,Conditioning,495,Tank 17,25.4,Cool
402,6/10/17 08:15,6/10/17,Conditioning,495,Tank 18,27.1,Ambient
403,6/10/17 08:15,6/10/17,Conditioning,495,Tank 19,25.6,Cool
404,6/10/17 08:15,6/10/17,Conditioning,495,Tank 20,25.2,Cool
405,6/10/17 08:15,6/10/17,Conditioning,495,Tank 21,26.9,Ambient
406,6/10/17 08:15,6/10/17,Conditioning,495,Tank 22,26.8,Ambient
407,6/10/17 08:15,6/10/17,Conditioning,495,Tank 23,25.3,Cool
408,6/10/17 08:15,6/10/17,Conditioning,495,Tank 24,25.3,Cool
409,6/10/17 08:30,6/10/17,Conditioning,510,Tank 13,25.6,Cool
410,6/10/17 08:30,6/10/17,Conditioning,510,Tank 14,27.1,Ambient
411,6/10/17 08:30,6/10/17,Conditioning,510,Tank 15,27.1,Ambient
412,6/10/17 08:30,6/10/17,Conditioning,510,Tank 16,27.1,Ambient
413,6/10/17 08:30,6/10/17,Conditioning,510,Tank 17,26,Cool
414,6/10/17 08:30,6/10/17,Conditioning,510,Tank 18,27.1,Ambient
415,6/10/17 08:30,6/10/17,Conditioning,510,Tank 19,25.5,Cool
416,6/10/17 08:30,6/10/17,Conditioning,510,Tank 20,25.2,Cool
417,6/10/17 08:30,6/10/17,Conditioning,510,Tank 21,26.9,Ambient
418,6/10/17 08:30,6/10/17,Conditioning,510,Tank 22,27,Ambient
419,6/10/17 08:30,6/10/17,Conditioning,510,Tank 23,25.4,Cool
420,6/10/17 08:30,6/10/17,Conditioning,510,Tank 24,25.4,Cool
421,6/10/17 08:45,6/10/17,Conditioning,525,Tank 13,25.6,Cool
422,6/10/17 08:45,6/10/17,Conditioning,525,Tank 14,27,Ambient
423,6/10/17 08:45,6/10/17,Conditioning,525,Tank 15,27.1,Ambient
424,6/10/17 08:45,6/10/17,Conditioning,525,Tank 16,27.1,Ambient
425,6/10/17 08:45,6/10/17,Conditioning,525,Tank 17,25.6,Cool
426,6/10/17 08:45,6/10/17,Conditioning,525,Tank 18,27.1,Ambient
427,6/10/17 08:45,6/10/17,Conditioning,525,Tank 19,25.6,Cool
428,6/10/17 08:45,6/10/17,Conditioning,525,Tank 20,25.5,Cool
429,6/10/17 08:45,6/10/17,Conditioning,525,Tank 21,26.8,Ambient
430,6/10/17 08:45,6/10/17,Conditioning,525,Tank 22,27.1,Ambient
431,6/10/17 08:45,6/10/17,Conditioning,525,Tank 23,25.5,Cool
432,6/10/17 08:45,6/10/17,Conditioning,525,Tank 24,25.5,Cool
433,6/10/17 09:00,6/10/17,Conditioning,540,Tank 13,25.5,Cool
434,6/10/17 09:00,6/10/17,Conditioning,540,Tank 14,27.2,Ambient
435,6/10/17 09:00,6/10/17,Conditioning,540,Tank 15,27.2,Ambient
436,6/10/17 09:00,6/10/17,Conditioning,540,Tank 16,27.2,Ambient
437,6/10/17 09:00,6/10/17,Conditioning,540,Tank 17,25.7,Cool
438,6/10/17 09:00,6/10/17,Conditioning,540,Tank 18,27.1,Ambient
439,6/10/17 09:00,6/10/17,Conditioning,540,Tank 19,25.6,Cool
440,6/10/17 09:00,6/10/17,Conditioning,540,Tank 20,25.5,Cool
441,6/10/17 09:00,6/10/17,Conditioning,540,Tank 21,27.1,Ambient
442,6/10/17 09:00,6/10/17,Conditioning,540,Tank 22,27.2,Ambient
443,6/10/17 09:00,6/10/17,Conditioning,540,Tank 23,26.1,Cool
444,6/10/17 09:00,6/10/17,Conditioning,540,Tank 24,25.6,Cool
445,6/10/17 09:15,6/10/17,Conditioning,555,Tank 13,25.6,Cool
446,6/10/17 09:15,6/10/17,Conditioning,555,Tank 14,27.1,Ambient
447,6/10/17 09:15,6/10/17,Conditioning,555,Tank 15,27.2,Ambient
448,6/10/17 09:15,6/10/17,Conditioning,555,Tank 16,27.2,Ambient
449,6/10/17 09:15,6/10/17,Conditioning,555,Tank 17,25.6,Cool
450,6/10/17 09:15,6/10/17,Conditioning,555,Tank 18,27.1,Ambient
451,6/10/17 09:15,6/10/17,Conditioning,555,Tank 19,25.7,Cool
452,6/10/17 09:15,6/10/17,Conditioning,555,Tank 20,25.5,Cool
453,6/10/17 09:15,6/10/17,Conditioning,555,Tank 21,27.1,Ambient
454,6/10/17 09:15,6/10/17,Conditioning,555,Tank 22,27.2,Ambient
455,6/10/17 09:15,6/10/17,Conditioning,555,Tank 23,26,Cool
456,6/10/17 09:15,6/10/17,Conditioning,555,Tank 24,25.5,Cool
457,6/10/17 09:30,6/10/17,Conditioning,570,Tank 13,25.5,Cool
458,6/10/17 09:30,6/10/17,Conditioning,570,Tank 14,27.1,Ambient
459,6/10/17 09:30,6/10/17,Conditioning,570,Tank 15,27.3,Ambient
460,6/10/17 09:30,6/10/17,Conditioning,570,Tank 16,27.3,Ambient
461,6/10/17 09:30,6/10/17,Conditioning,570,Tank 17,25.5,Cool
462,6/10/17 09:30,6/10/17,Conditioning,570,Tank 18,27.2,Ambient
463,6/10/17 09:30,6/10/17,Conditioning,570,Tank 19,25.7,Cool
464,6/10/17 09:30,6/10/17,Conditioning,570,Tank 20,25.5,Cool
465,6/10/17 09:30,6/10/17,Conditioning,570,Tank 21,27.2,Ambient
466,6/10/17 09:30,6/10/17,Conditioning,570,Tank 22,27.3,Ambient
467,6/10/17 09:30,6/10/17,Conditioning,570,Tank 23,25.9,Cool
468,6/10/17 09:30,6/10/17,Conditioning,570,Tank 24,25.5,Cool
469,6/10/17 09:45,6/10/17,Conditioning,585,Tank 13,25.6,Cool
470,6/10/17 09:45,6/10/17,Conditioning,585,Tank 14,27.2,Ambient
471,6/10/17 09:45,6/10/17,Conditioning,585,Tank 15,27.2,Ambient
472,6/10/17 09:45,6/10/17,Conditioning,585,Tank 16,27.2,Ambient
473,6/10/17 09:45,6/10/17,Conditioning,585,Tank 17,25.7,Cool
474,6/10/17 09:45,6/10/17,Conditioning,585,Tank 18,27.2,Ambient
475,6/10/17 09:45,6/10/17,Conditioning,585,Tank 19,25.7,Cool
476,6/10/17 09:45,6/10/17,Conditioning,585,Tank 20,25.5,Cool
477,6/10/17 09:45,6/10/17,Conditioning,585,Tank 21,27.3,Ambient
478,6/10/17 09:45,6/10/17,Conditioning,585,Tank 22,27.2,Ambient
479,6/10/17 09:45,6/10/17,Conditioning,585,Tank 23,25.8,Cool
480,6/10/17 09:45,6/10/17,Conditioning,585,Tank 24,25.6,Cool
481,6/10/17 10:00,6/10/17,Conditioning,600,Tank 13,25.5,Cool
482,6/10/17 10:00,6/10/17,Conditioning,600,Tank 14,27.3,Ambient
483,6/10/17 10:00,6/10/17,Conditioning,600,Tank 15,27.3,Ambient
484,6/10/17 10:00,6/10/17,Conditioning,600,Tank 16,27.3,Ambient
485,6/10/17 10:00,6/10/17,Conditioning,600,Tank 17,25.5,Cool
486,6/10/17 10:00,6/10/17,Conditioning,600,Tank 18,27.2,Ambient
487,6/10/17 10:00,6/10/17,Conditioning,600,Tank 19,25.7,Cool
488,6/10/17 10:00,6/10/17,Conditioning,600,Tank 20,25.5,Cool
489,6/10/17 10:00,6/10/17,Conditioning,600,Tank 21,27,Ambient
490,6/10/17 10:00,6/10/17,Conditioning,600,Tank 22,27.1,Ambient
491,6/10/17 10:00,6/10/17,Conditioning,600,Tank 23,25.8,Cool
492,6/10/17 10:00,6/10/17,Conditioning,600,Tank 24,25.7,Cool
493,6/10/17 10:30,6/10/17,Conditioning,630,Tank 13,25.7,Cool
494,6/10/17 10:30,6/10/17,Conditioning,630,Tank 14,27.5,Ambient
495,6/10/17 10:30,6/10/17,Conditioning,630,Tank 15,27.5,Ambient
496,6/10/17 10:30,6/10/17,Conditioning,630,Tank 16,27.5,Ambient
497,6/10/17 10:30,6/10/17,Conditioning,630,Tank 17,25.8,Cool
498,6/10/17 10:30,6/10/17,Conditioning,630,Tank 18,27.3,Ambient
499,6/10/17 10:30,6/10/17,Conditioning,630,Tank 19,25.7,Cool
500,6/10/17 10:30,6/10/17,Conditioning,630,Tank 20,25.7,Cool
501,6/10/17 10:30,6/10/17,Conditioning,630,Tank 21,27.1,Ambient
502,6/10/17 10:30,6/10/17,Conditioning,630,Tank 22,27.3,Ambient
503,6/10/17 10:30,6/10/17,Conditioning,630,Tank 23,25.5,Cool
504,6/10/17 10:30,6/10/17,Conditioning,630,Tank 24,25.6,Cool
505,6/10/17 10:45,6/10/17,Conditioning,645,Tank 13,25.7,Cool
506,6/10/17 10:45,6/10/17,Conditioning,645,Tank 14,27.4,Ambient
507,6/10/17 10:45,6/10/17,Conditioning,645,Tank 15,27.5,Ambient
508,6/10/17 10:45,6/10/17,Conditioning,645,Tank 16,27.5,Ambient
509,6/10/17 10:45,6/10/17,Conditioning,645,Tank 17,25.7,Cool
510,6/10/17 10:45,6/10/17,Conditioning,645,Tank 18,27.5,Ambient
511,6/10/17 10:45,6/10/17,Conditioning,645,Tank 19,25.8,Cool
512,6/10/17 10:45,6/10/17,Conditioning,645,Tank 20,25.7,Cool
513,6/10/17 10:45,6/10/17,Conditioning,645,Tank 21,27.4,Ambient
514,6/10/17 10:45,6/10/17,Conditioning,645,Tank 22,27.3,Ambient
515,6/10/17 10:45,6/10/17,Conditioning,645,Tank 23,25.7,Cool
516,6/10/17 10:45,6/10/17,Conditioning,645,Tank 24,25.9,Cool
517,6/10/17 11:00,6/10/17,Conditioning,660,Tank 13,25.7,Cool
518,6/10/17 11:00,6/10/17,Conditioning,660,Tank 14,27.3,Ambient
519,6/10/17 11:00,6/10/17,Conditioning,660,Tank 15,27.5,Ambient
520,6/10/17 11:00,6/10/17,Conditioning,660,Tank 16,27.5,Ambient
521,6/10/17 11:00,6/10/17,Conditioning,660,Tank 17,26,Cool
522,6/10/17 11:00,6/10/17,Conditioning,660,Tank 18,27.5,Ambient
523,6/10/17 11:00,6/10/17,Conditioning,660,Tank 19,25.7,Cool
524,6/10/17 11:00,6/10/17,Conditioning,660,Tank 20,25.7,Cool
525,6/10/17 11:00,6/10/17,Conditioning,660,Tank 21,27.3,Ambient
526,6/10/17 11:00,6/10/17,Conditioning,660,Tank 22,27.5,Ambient
527,6/10/17 11:00,6/10/17,Conditioning,660,Tank 23,25.7,Cool
528,6/10/17 11:00,6/10/17,Conditioning,660,Tank 24,25.8,Cool
529,6/10/17 11:15,6/10/17,Conditioning,675,Tank 13,25.8,Cool
530,6/10/17 11:15,6/10/17,Conditioning,675,Tank 14,27.5,Ambient
531,6/10/17 11:15,6/10/17,Conditioning,675,Tank 15,27.5,Ambient
532,6/10/17 11:15,6/10/17,Conditioning,675,Tank 16,27.5,Ambient
533,6/10/17 11:15,6/10/17,Conditioning,675,Tank 17,25.8,Cool
534,6/10/17 11:15,6/10/17,Conditioning,675,Tank 18,27.5,Ambient
535,6/10/17 11:15,6/10/17,Conditioning,675,Tank 19,25.7,Cool
536,6/10/17 11:15,6/10/17,Conditioning,675,Tank 20,25.8,Cool
537,6/10/17 11:15,6/10/17,Conditioning,675,Tank 21,27.4,Ambient
538,6/10/17 11:15,6/10/17,Conditioning,675,Tank 22,27.5,Ambient
539,6/10/17 11:15,6/10/17,Conditioning,675,Tank 23,25.8,Cool
540,6/10/17 11:15,6/10/17,Conditioning,675,Tank 24,25.7,Cool
541,6/10/17 11:30,6/10/17,Conditioning,690,Tank 13,26.1,Cool
542,6/10/17 11:30,6/10/17,Conditioning,690,Tank 14,27.6,Ambient
543,6/10/17 11:30,6/10/17,Conditioning,690,Tank 15,27.6,Ambient
544,6/10/17 11:30,6/10/17,Conditioning,690,Tank 16,27.6,Ambient
545,6/10/17 11:30,6/10/17,Conditioning,690,Tank 17,26,Cool
546,6/10/17 11:30,6/10/17,Conditioning,690,Tank 18,27.8,Ambient
547,6/10/17 11:30,6/10/17,Conditioning,690,Tank 19,26,Cool
548,6/10/17 11:30,6/10/17,Conditioning,690,Tank 20,25.9,Cool
549,6/10/17 11:30,6/10/17,Conditioning,690,Tank 21,27.5,Ambient
550,6/10/17 11:30,6/10/17,Conditioning,690,Tank 22,27.5,Ambient
551,6/10/17 11:30,6/10/17,Conditioning,690,Tank 23,25.9,Cool
552,6/10/17 11:30,6/10/17,Conditioning,690,Tank 24,25.7,Cool
553,6/10/17 11:45,6/10/17,Conditioning,705,Tank 13,26.1,Cool
554,6/10/17 11:45,6/10/17,Conditioning,705,Tank 14,27.5,Ambient
555,6/10/17 11:45,6/10/17,Conditioning,705,Tank 15,27.7,Ambient
556,6/10/17 11:45,6/10/17,Conditioning,705,Tank 16,27.7,Ambient
557,6/10/17 11:45,6/10/17,Conditioning,705,Tank 17,25.9,Cool
558,6/10/17 11:45,6/10/17,Conditioning,705,Tank 18,27.7,Ambient
559,6/10/17 11:45,6/10/17,Conditioning,705,Tank 19,26,Cool
560,6/10/17 11:45,6/10/17,Conditioning,705,Tank 20,25.8,Cool
561,6/10/17 11:45,6/10/17,Conditioning,705,Tank 21,27.6,Ambient
562,6/10/17 11:45,6/10/17,Conditioning,705,Tank 22,27.6,Ambient
563,6/10/17 11:45,6/10/17,Conditioning,705,Tank 23,25.8,Cool
564,6/10/17 11:45,6/10/17,Conditioning,705,Tank 24,25.9,Cool
565,6/10/17 12:00,6/10/17,Conditioning,720,Tank 13,26.1,Cool
566,6/10/17 12:00,6/10/17,Conditioning,720,Tank 14,27.5,Ambient
567,6/10/17 12:00,6/10/17,Conditioning,720,Tank 15,27.7,Ambient
568,6/10/17 12:00,6/10/17,Conditioning,720,Tank 16,27.7,Ambient
569,6/10/17 12:00,6/10/17,Conditioning,720,Tank 17,26,Cool
570,6/10/17 12:00,6/10/17,Conditioning,720,Tank 18,27.7,Ambient
571,6/10/17 12:00,6/10/17,Conditioning,720,Tank 19,25.9,Cool
572,6/10/17 12:00,6/10/17,Conditioning,720,Tank 20,25.8,Cool
573,6/10/17 12:00,6/10/17,Conditioning,720,Tank 21,27.6,Ambient
574,6/10/17 12:00,6/10/17,Conditioning,720,Tank 22,27.5,Ambient
575,6/10/17 12:00,6/10/17,Conditioning,720,Tank 23,25.9,Cool
576,6/10/17 12:00,6/10/17,Conditioning,720,Tank 24,25.8,Cool
577,6/10/17 12:15,6/10/17,Conditioning,735,Tank 13,26,Cool
578,6/10/17 12:15,6/10/17,Conditioning,735,Tank 14,27.6,Ambient
579,6/10/17 12:15,6/10/17,Conditioning,735,Tank 15,27.7,Ambient
580,6/10/17 12:15,6/10/17,Conditioning,735,Tank 16,27.7,Ambient
581,6/10/17 12:15,6/10/17,Conditioning,735,Tank 17,26.1,Cool
582,6/10/17 12:15,6/10/17,Conditioning,735,Tank 18,27.5,Ambient
583,6/10/17 12:15,6/10/17,Conditioning,735,Tank 19,25.9,Cool
584,6/10/17 12:15,6/10/17,Conditioning,735,Tank 20,25.8,Cool
585,6/10/17 12:15,6/10/17,Conditioning,735,Tank 21,27.5,Ambient
586,6/10/17 12:15,6/10/17,Conditioning,735,Tank 22,27.6,Ambient
587,6/10/17 12:15,6/10/17,Conditioning,735,Tank 23,26,Cool
588,6/10/17 12:15,6/10/17,Conditioning,735,Tank 24,26,Cool
589,6/10/17 12:30,6/10/17,Conditioning,750,Tank 13,26.1,Cool
590,6/10/17 12:30,6/10/17,Conditioning,750,Tank 14,27.7,Ambient
591,6/10/17 12:30,6/10/17,Conditioning,750,Tank 15,27.6,Ambient
592,6/10/17 12:30,6/10/17,Conditioning,750,Tank 16,27.6,Ambient
593,6/10/17 12:30,6/10/17,Conditioning,750,Tank 17,26,Cool
594,6/10/17 12:30,6/10/17,Conditioning,750,Tank 18,27.6,Ambient
595,6/10/17 12:30,6/10/17,Conditioning,750,Tank 19,25.9,Cool
596,6/10/17 12:30,6/10/17,Conditioning,750,Tank 20,25.9,Cool
597,6/10/17 12:30,6/10/17,Conditioning,750,Tank 21,27.5,Ambient
598,6/10/17 12:30,6/10/17,Conditioning,750,Tank 22,27.6,Ambient
599,6/10/17 12:30,6/10/17,Conditioning,750,Tank 23,26.1,Cool
600,6/10/17 12:30,6/10/17,Conditioning,750,Tank 24,26.1,Cool
601,6/10/17 12:45,6/10/17,Conditioning,765,Tank 13,26.2,Cool
602,6/10/17 12:45,6/10/17,Conditioning,765,Tank 14,27.7,Ambient
603,6/10/17 12:45,6/10/17,Conditioning,765,Tank 15,27.8,Ambient
604,6/10/17 12:45,6/10/17,Conditioning,765,Tank 16,27.8,Ambient
605,6/10/17 12:45,6/10/17,Conditioning,765,Tank 17,26.2,Cool
606,6/10/17 12:45,6/10/17,Conditioning,765,Tank 18,28.2,Ambient
607,6/10/17 12:45,6/10/17,Conditioning,765,Tank 19,26.2,Cool
608,6/10/17 12:45,6/10/17,Conditioning,765,Tank 20,26.1,Cool
609,6/10/17 12:45,6/10/17,Conditioning,765,Tank 21,27.5,Ambient
610,6/10/17 12:45,6/10/17,Conditioning,765,Tank 22,27.6,Ambient
611,6/10/17 12:45,6/10/17,Conditioning,765,Tank 23,26.1,Cool
612,6/10/17 12:45,6/10/17,Conditioning,765,Tank 24,26.2,Cool
613,6/10/17 13:00,6/10/17,Conditioning,780,Tank 13,26.3,Cool
614,6/10/17 13:00,6/10/17,Conditioning,780,Tank 14,27.8,Ambient
615,6/10/17 13:00,6/10/17,Conditioning,780,Tank 15,27.8,Ambient
616,6/10/17 13:00,6/10/17,Conditioning,780,Tank 16,27.8,Ambient
617,6/10/17 13:00,6/10/17,Conditioning,780,Tank 17,26.1,Cool
618,6/10/17 13:00,6/10/17,Conditioning,780,Tank 18,28.2,Ambient
619,6/10/17 13:00,6/10/17,Conditioning,780,Tank 19,26.2,Cool
620,6/10/17 13:00,6/10/17,Conditioning,780,Tank 20,26.2,Cool
621,6/10/17 13:00,6/10/17,Conditioning,780,Tank 21,27.8,Ambient
622,6/10/17 13:00,6/10/17,Conditioning,780,Tank 22,28,Ambient
623,6/10/17 13:00,6/10/17,Conditioning,780,Tank 23,26.1,Cool
624,6/10/17 13:00,6/10/17,Conditioning,780,Tank 24,26.3,Cool
625,6/10/17 13:15,6/10/17,Conditioning,795,Tank 13,26.3,Cool
626,6/10/17 13:15,6/10/17,Conditioning,795,Tank 14,27.9,Ambient
627,6/10/17 13:15,6/10/17,Conditioning,795,Tank 15,27.9,Ambient
628,6/10/17 13:15,6/10/17,Conditioning,795,Tank 16,27.9,Ambient
629,6/10/17 13:15,6/10/17,Conditioning,795,Tank 17,26.1,Cool
630,6/10/17 13:15,6/10/17,Conditioning,795,Tank 18,27.8,Ambient
631,6/10/17 13:15,6/10/17,Conditioning,795,Tank 19,26.2,Cool
632,6/10/17 13:15,6/10/17,Conditioning,795,Tank 20,26.3,Cool
633,6/10/17 13:15,6/10/17,Conditioning,795,Tank 21,27.7,Ambient
634,6/10/17 13:15,6/10/17,Conditioning,795,Tank 22,28,Ambient
635,6/10/17 13:15,6/10/17,Conditioning,795,Tank 23,26.1,Cool
636,6/10/17 13:15,6/10/17,Conditioning,795,Tank 24,26.3,Cool
637,6/10/17 13:30,6/10/17,Conditioning,810,Tank 13,26.3,Cool
638,6/10/17 13:30,6/10/17,Conditioning,810,Tank 14,28,Ambient
639,6/10/17 13:30,6/10/17,Conditioning,810,Tank 15,28,Ambient
640,6/10/17 13:30,6/10/17,Conditioning,810,Tank 16,28,Ambient
641,6/10/17 13:30,6/10/17,Conditioning,810,Tank 17,26.3,Cool
642,6/10/17 13:30,6/10/17,Conditioning,810,Tank 18,27.7,Ambient
643,6/10/17 13:30,6/10/17,Conditioning,810,Tank 19,26.2,Cool
644,6/10/17 13:30,6/10/17,Conditioning,810,Tank 20,26.3,Cool
645,6/10/17 13:30,6/10/17,Conditioning,810,Tank 21,27.7,Ambient
646,6/10/17 13:30,6/10/17,Conditioning,810,Tank 22,27.8,Ambient
647,6/10/17 13:30,6/10/17,Conditioning,810,Tank 23,26.2,Cool
648,6/10/17 13:30,6/10/17,Conditioning,810,Tank 24,26.2,Cool
649,6/10/17 13:45,6/10/17,Conditioning,825,Tank 13,26.2,Cool
650,6/10/17 13:45,6/10/17,Conditioning,825,Tank 14,27.8,Ambient
651,6/10/17 13:45,6/10/17,Conditioning,825,Tank 15,27.9,Ambient
652,6/10/17 13:45,6/10/17,Conditioning,825,Tank 16,27.9,Ambient
653,6/10/17 13:45,6/10/17,Conditioning,825,Tank 17,26.3,Cool
654,6/10/17 13:45,6/10/17,Conditioning,825,Tank 18,27.7,Ambient
655,6/10/17 13:45,6/10/17,Conditioning,825,Tank 19,26.2,Cool
656,6/10/17 13:45,6/10/17,Conditioning,825,Tank 20,26.2,Cool
657,6/10/17 13:45,6/10/17,Conditioning,825,Tank 21,27.8,Ambient
658,6/10/17 13:45,6/10/17,Conditioning,825,Tank 22,27.8,Ambient
659,6/10/17 13:45,6/10/17,Conditioning,825,Tank 23,26.3,Cool
660,6/10/17 13:45,6/10/17,Conditioning,825,Tank 24,26.3,Cool
661,6/10/17 14:00,6/10/17,Conditioning,840,Tank 13,26.1,Cool
662,6/10/17 14:00,6/10/17,Conditioning,840,Tank 14,27.8,Ambient
663,6/10/17 14:00,6/10/17,Conditioning,840,Tank 15,27.8,Ambient
664,6/10/17 14:00,6/10/17,Conditioning,840,Tank 16,27.8,Ambient
665,6/10/17 14:00,6/10/17,Conditioning,840,Tank 17,26.3,Cool
666,6/10/17 14:00,6/10/17,Conditioning,840,Tank 18,27.7,Ambient
667,6/10/17 14:00,6/10/17,Conditioning,840,Tank 19,26.1,Cool
668,6/10/17 14:00,6/10/17,Conditioning,840,Tank 20,26.1,Cool
669,6/10/17 14:00,6/10/17,Conditioning,840,Tank 21,27.9,Ambient
670,6/10/17 14:00,6/10/17,Conditioning,840,Tank 22,27.8,Ambient
671,6/10/17 14:00,6/10/17,Conditioning,840,Tank 23,26.3,Cool
672,6/10/17 14:00,6/10/17,Conditioning,840,Tank 24,26.3,Cool
673,6/10/17 14:15,6/10/17,Conditioning,855,Tank 13,26.3,Cool
674,6/10/17 14:15,6/10/17,Conditioning,855,Tank 14,28.1,Ambient
675,6/10/17 14:15,6/10/17,Conditioning,855,Tank 15,27.9,Ambient
676,6/10/17 14:15,6/10/17,Conditioning,855,Tank 16,27.9,Ambient
677,6/10/17 14:15,6/10/17,Conditioning,855,Tank 17,26.3,Cool
678,6/10/17 14:15,6/10/17,Conditioning,855,Tank 18,28,Ambient
679,6/10/17 14:15,6/10/17,Conditioning,855,Tank 19,26.5,Cool
680,6/10/17 14:15,6/10/17,Conditioning,855,Tank 20,26.3,Cool
681,6/10/17 14:15,6/10/17,Conditioning,855,Tank 21,27.9,Ambient
682,6/10/17 14:15,6/10/17,Conditioning,855,Tank 22,27.9,Ambient
683,6/10/17 14:15,6/10/17,Conditioning,855,Tank 23,26.3,Cool
684,6/10/17 14:15,6/10/17,Conditioning,855,Tank 24,26.2,Cool
685,6/10/17 14:30,6/10/17,Conditioning,870,Tank 13,26.4,Cool
686,6/10/17 14:30,6/10/17,Conditioning,870,Tank 14,28.1,Ambient
687,6/10/17 14:30,6/10/17,Conditioning,870,Tank 15,27.9,Ambient
688,6/10/17 14:30,6/10/17,Conditioning,870,Tank 16,27.9,Ambient
689,6/10/17 14:30,6/10/17,Conditioning,870,Tank 17,26.5,Cool
690,6/10/17 14:30,6/10/17,Conditioning,870,Tank 18,28.1,Ambient
691,6/10/17 14:30,6/10/17,Conditioning,870,Tank 19,26.4,Cool
692,6/10/17 14:30,6/10/17,Conditioning,870,Tank 20,26.3,Cool
