DateTime,DayOfMonth,#YY,DisplayMM,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
6/8/2017 20:48,8 20:48,2017,6,3,8,20,48,33,4.2,5,99,99,99,999,1017.7,23,24.3,999,99,99
6/8/2017 20:54,8 20:54,2017,6,3,8,20,54,18,4.1,5.1,99,99,99,999,1017.7,23.2,24.3,999,99,99
6/8/2017 21:00,8 21:00,2017,6,3,8,21,0,22,3.9,5.7,99,99,99,999,1017.7,23.1,24.3,999,99,99
6/8/2017 21:06,8 21:06,2017,6,3,8,21,6,15,4.1,5.1,99,99,99,999,1017.6,23.2,24.3,999,99,99
6/8/2017 21:12,8 21:12,2017,6,3,8,21,12,20,4,4.6,99,99,99,999,1017.6,23.2,24.3,999,99,99
6/8/2017 21:18,8 21:18,2017,6,3,8,21,18,19,3.8,5.3,99,99,99,999,1017.7,23.1,24.3,999,99,99
6/8/2017 21:24,8 21:24,2017,6,3,8,21,24,18,4.3,5.4,99,99,99,999,1017.6,23.1,24.3,999,99,99
6/8/2017 21:30,8 21:30,2017,6,3,8,21,30,17,4.4,5,99,99,99,999,1017.6,23,24.4,999,99,99
6/8/2017 21:36,8 21:36,2017,6,3,8,21,36,23,3.8,5,99,99,99,999,1017.6,23.1,24.4,999,99,99
6/8/2017 21:42,8 21:42,2017,6,3,8,21,42,17,4,4.8,99,99,99,999,1017.6,23.1,24.4,999,99,99
6/8/2017 21:48,8 21:48,2017,6,3,8,21,48,29,3.8,5.4,99,99,99,999,1017.6,23.1,24.4,999,99,99
6/8/2017 21:54,8 21:54,2017,6,3,8,21,54,16,4.1,5.3,99,99,99,999,1017.5,23.1,24.4,999,99,99
6/8/2017 22:00,8 22:00,2017,6,3,8,22,0,20,4.7,5.5,99,99,99,999,1017.5,23.1,24.4,999,99,99
6/8/2017 22:06,8 22:06,2017,6,3,8,22,6,20,4.9,5.7,99,99,99,999,1017.4,23,24.4,999,99,99
6/8/2017 22:12,8 22:12,2017,6,3,8,22,12,25,4.3,5.6,99,99,99,999,1017.3,23,24.4,999,99,99
6/8/2017 22:18,8 22:18,2017,6,3,8,22,18,16,4.8,5.8,99,99,99,999,1017.2,23,24.4,999,99,99
6/8/2017 22:24,8 22:24,2017,6,3,8,22,24,23,4.6,5.6,99,99,99,999,1017.2,23.1,24.4,999,99,99
6/8/2017 22:30,8 22:30,2017,6,3,8,22,30,35,4.5,5.8,99,99,99,999,1017,22.9,24.4,999,99,99
6/8/2017 22:36,8 22:36,2017,6,3,8,22,36,41,4.4,5.8,99,99,99,999,1016.9,23.1,24.4,999,99,99
6/8/2017 22:42,8 22:42,2017,6,3,8,22,42,35,4.5,8.1,99,99,99,999,1016.8,23.1,24.4,999,99,99
6/8/2017 22:48,8 22:48,2017,6,3,8,22,48,27,4.8,5.8,99,99,99,999,1016.7,23,24.4,999,99,99
6/8/2017 22:54,8 22:54,2017,6,3,8,22,54,30,5.1,6.5,99,99,99,999,1016.7,22.8,24.4,999,99,99
6/8/2017 23:00,8 23:00,2017,6,3,8,23,0,23,4.5,6.1,99,99,99,999,1016.6,23.1,24.4,999,99,99
6/8/2017 23:06,8 23:06,2017,6,3,8,23,6,29,5,5.8,99,99,99,999,1016.6,23,24.4,999,99,99
6/8/2017 23:12,8 23:12,2017,6,3,8,23,12,39,4.1,5.7,99,99,99,999,1016.5,23.3,24.4,999,99,99
6/8/2017 23:18,8 23:18,2017,6,3,8,23,18,22,4,5.9,99,99,99,999,1016.6,23,24.4,999,99,99
6/8/2017 23:24,8 23:24,2017,6,3,8,23,24,57,3.9,6,99,99,99,999,1016.7,23.6,24.4,999,99,99
6/8/2017 23:30,8 23:30,2017,6,3,8,23,30,27,3.7,5.1,99,99,99,999,1016.6,23.1,24.4,999,99,99
6/8/2017 23:36,8 23:36,2017,6,3,8,23,36,32,4.2,7.1,99,99,99,999,1016.6,23.1,24.4,999,99,99
6/8/2017 23:42,8 23:42,2017,6,3,8,23,42,22,5.1,5.8,99,99,99,999,1016.5,23,24.4,999,99,99
6/8/2017 23:48,8 23:48,2017,6,3,8,23,48,17,4.6,5.7,99,99,99,999,1016.4,23.1,24.4,999,99,99
6/8/2017 23:54,8 23:54,2017,6,3,8,23,54,27,4.5,6,99,99,99,999,1016.3,23,24.4,999,99,99
6/9/2017 0:00,9 0:00,2017,6,3,9,0,0,22,4.6,5.8,99,99,99,999,1016.3,23.1,24.4,999,99,99
6/9/2017 0:06,9 0:06,2017,6,3,9,0,6,41,4.2,5.9,99,99,99,999,1016.2,23.3,24.4,999,99,99
6/9/2017 0:12,9 0:12,2017,6,3,9,0,12,27,3.8,5.8,99,99,99,999,1016.1,23.3,24.4,999,99,99
6/9/2017 0:18,9 0:18,2017,6,3,9,0,18,34,4.8,6.5,99,99,99,999,1016.1,23.2,24.5,999,99,99
6/9/2017 0:24,9 0:24,2017,6,3,9,0,24,24,4.7,5.8,99,99,99,999,1015.9,23.2,24.5,999,99,99
6/9/2017 0:30,9 0:30,2017,6,3,9,0,30,22,5.1,6.2,99,99,99,999,1015.9,23.1,24.5,999,99,99
6/9/2017 0:36,9 0:36,2017,6,3,9,0,36,29,5.2,7,99,99,99,999,1015.8,23.1,24.5,999,99,99
6/9/2017 0:42,9 0:42,2017,6,3,9,0,42,28,5,7.2,99,99,99,999,1015.8,23.1,24.5,999,99,99
6/9/2017 0:48,9 0:48,2017,6,3,9,0,48,37,4.9,6.4,99,99,99,999,1015.9,23,24.5,999,99,99
6/9/2017 0:54,9 0:54,2017,6,3,9,0,54,41,5,6.8,99,99,99,999,1015.9,23.3,24.5,999,99,99
6/9/2017 1:00,9 1:00,2017,6,3,9,1,0,26,5.2,6.9,99,99,99,999,1016,23.1,24.5,999,99,99
6/9/2017 1:06,9 1:06,2017,6,3,9,1,6,43,5.7,6.9,99,99,99,999,1015.9,23.3,24.5,999,99,99
6/9/2017 1:12,9 1:12,2017,6,3,9,1,12,40,5.2,6.6,99,99,99,999,1015.9,23.3,24.5,999,99,99
6/9/2017 1:18,9 1:18,2017,6,3,9,1,18,30,5,6.6,99,99,99,999,1016,23.1,24.5,999,99,99
6/9/2017 1:24,9 1:24,2017,6,3,9,1,24,29,4.9,6.9,99,99,99,999,1016.1,23.1,24.5,999,99,99
6/9/2017 1:30,9 1:30,2017,6,3,9,1,30,25,4.6,6.2,99,99,99,999,1016.1,23.2,24.6,999,99,99
6/9/2017 1:36,9 1:36,2017,6,3,9,1,36,23,4.1,5.2,99,99,99,999,1016.2,23.2,24.6,999,99,99
6/9/2017 1:42,9 1:42,2017,6,3,9,1,42,34,4.5,5.7,99,99,99,999,1016.1,23.1,24.6,999,99,99
6/9/2017 1:48,9 1:48,2017,6,3,9,1,48,22,5.2,6.2,99,99,99,999,1016.2,23.2,24.6,999,99,99
6/9/2017 1:54,9 1:54,2017,6,3,9,1,54,26,4.8,6.1,99,99,99,999,1016.2,23.1,24.6,999,99,99
6/9/2017 2:00,9 2:00,2017,6,3,9,2,0,33,4.2,5.7,99,99,99,999,1016.3,23.2,24.6,999,99,99
6/9/2017 2:06,9 2:06,2017,6,3,9,2,6,22,4.8,5.6,99,99,99,999,1016.2,23.2,24.6,999,99,99
6/9/2017 2:12,9 2:12,2017,6,3,9,2,12,28,4.7,6,99,99,99,999,1016.2,23,24.6,999,99,99
6/9/2017 2:18,9 2:18,2017,6,3,9,2,18,28,4.8,6,99,99,99,999,1016.2,23,24.6,999,99,99
6/9/2017 2:24,9 2:24,2017,6,3,9,2,24,23,5.2,6.3,99,99,99,999,1016.2,23.1,24.6,999,99,99
6/9/2017 2:30,9 2:30,2017,6,3,9,2,30,27,5.1,6.5,99,99,99,999,1016.3,23.1,24.6,999,99,99
6/9/2017 2:36,9 2:36,2017,6,3,9,2,36,31,4.6,5.9,99,99,99,999,1016.3,22.9,24.6,999,99,99
6/9/2017 2:42,9 2:42,2017,6,3,9,2,42,28,5.1,5.8,99,99,99,999,1016.2,23,24.6,999,99,99
6/9/2017 2:48,9 2:48,2017,6,3,9,2,48,19,4.8,6.2,99,99,99,999,1016.3,23,24.6,999,99,99
6/9/2017 2:54,9 2:54,2017,6,3,9,2,54,29,4.4,5.9,99,99,99,999,1016.4,23.1,24.6,999,99,99
6/9/2017 3:00,9 3:00,2017,6,3,9,3,0,28,3.6,5.9,99,99,99,999,1016.4,23.1,24.6,999,99,99
6/9/2017 3:06,9 3:06,2017,6,3,9,3,6,24,4.5,5.5,99,99,99,999,1016.5,23.1,24.6,999,99,99
6/9/2017 3:12,9 3:12,2017,6,3,9,3,12,27,4.7,5.6,99,99,99,999,1016.5,23.1,24.6,999,99,99
6/9/2017 3:18,9 3:18,2017,6,3,9,3,18,39,4.5,5.4,99,99,99,999,1016.5,23.1,24.6,999,99,99
6/9/2017 3:24,9 3:24,2017,6,3,9,3,24,18,4.4,5.1,99,99,99,999,1016.5,23.1,24.6,999,99,99
6/9/2017 3:30,9 3:30,2017,6,3,9,3,30,32,4.4,5.7,99,99,99,999,1016.6,23,24.6,999,99,99
6/9/2017 3:36,9 3:36,2017,6,3,9,3,36,31,4.3,5.4,99,99,99,999,1016.8,23,24.6,999,99,99
6/9/2017 3:42,9 3:42,2017,6,3,9,3,42,35,4.6,5.9,99,99,99,999,1016.8,23,24.6,999,99,99
6/9/2017 3:48,9 3:48,2017,6,3,9,3,48,29,4,4.9,99,99,99,999,1016.8,23.1,24.6,999,99,99
6/9/2017 3:54,9 3:54,2017,6,3,9,3,54,39,3.9,5.3,99,99,99,999,1016.8,23,24.6,999,99,99
6/9/2017 4:00,9 4:00,2017,6,3,9,4,0,34,4.2,5.6,99,99,99,999,1016.9,23,24.6,999,99,99
6/9/2017 4:06,9 4:06,2017,6,3,9,4,6,51,3.7,4.8,99,99,99,999,1017.1,23,24.6,999,99,99
6/9/2017 4:12,9 4:12,2017,6,3,9,4,12,50,4.2,5.1,99,99,99,999,1017.1,23,24.6,999,99,99
6/9/2017 4:18,9 4:18,2017,6,3,9,4,18,50,3.9,4.7,99,99,99,999,1017.2,22.9,24.6,999,99,99
6/9/2017 4:24,9 4:24,2017,6,3,9,4,24,44,3.6,4.6,99,99,99,999,1017.2,23.1,24.6,999,99,99
6/9/2017 4:30,9 4:30,2017,6,3,9,4,30,54,4.2,5.1,99,99,99,999,1017.2,23,24.6,999,99,99
6/9/2017 4:36,9 4:36,2017,6,3,9,4,36,40,4.4,5.3,99,99,99,999,1017.3,22.9,24.6,999,99,99
6/9/2017 4:42,9 4:42,2017,6,3,9,4,42,46,4.5,5.7,99,99,99,999,1017.3,23,24.6,999,99,99
6/9/2017 4:48,9 4:48,2017,6,3,9,4,48,48,4.7,5.7,99,99,99,999,1017.3,23,24.6,999,99,99
6/9/2017 4:54,9 4:54,2017,6,3,9,4,54,61,4.3,5.7,99,99,99,999,1017.4,23,24.6,999,99,99
6/9/2017 5:00,9 5:00,2017,6,3,9,5,0,59,3.8,5.1,99,99,99,999,1017.5,22.9,24.6,999,99,99
6/9/2017 5:06,9 5:06,2017,6,3,9,5,6,47,4.1,4.8,99,99,99,999,1017.4,23,24.6,999,99,99
6/9/2017 5:12,9 5:12,2017,6,3,9,5,12,43,3.6,4.5,99,99,99,999,1017.4,22.9,24.6,999,99,99
6/9/2017 5:18,9 5:18,2017,6,3,9,5,18,51,3.6,5.2,99,99,99,999,1017.5,22.8,24.6,999,99,99
6/9/2017 5:24,9 5:24,2017,6,3,9,5,24,46,3.4,4.9,99,99,99,999,1017.7,22.8,24.6,999,99,99
6/9/2017 5:30,9 5:30,2017,6,3,9,5,30,51,4.2,5.6,99,99,99,999,1017.8,22.9,24.6,999,99,99
6/9/2017 5:36,9 5:36,2017,6,3,9,5,36,84,2.8,4.7,99,99,99,999,1018,22.8,24.6,999,99,99
6/9/2017 5:42,9 5:42,2017,6,3,9,5,42,74,3.6,3.9,99,99,99,999,1018.1,22.9,24.6,999,99,99
6/9/2017 5:48,9 5:48,2017,6,3,9,5,48,70,2.8,3.6,99,99,99,999,1018.1,22.8,24.6,999,99,99
6/9/2017 5:54,9 5:54,2017,6,3,9,5,54,66,2.4,4,99,99,99,999,1018.2,22.9,24.6,999,99,99
6/9/2017 6:00,9 6:00,2017,6,3,9,6,0,52,3.2,4,99,99,99,999,1018.2,22.8,24.6,999,99,99
6/9/2017 6:06,9 6:06,2017,6,3,9,6,6,56,3,3.9,99,99,99,999,1018.1,22.8,24.6,999,99,99
6/9/2017 6:12,9 6:12,2017,6,3,9,6,12,46,3,3.9,99,99,99,999,1018.1,22.8,24.6,999,99,99
6/9/2017 6:18,9 6:18,2017,6,3,9,6,18,52,3.1,3.8,99,99,99,999,1018.1,22.8,24.6,999,99,99
6/9/2017 6:24,9 6:24,2017,6,3,9,6,24,49,2.9,3.4,99,99,99,999,1018.2,22.8,24.6,999,99,99
6/9/2017 6:30,9 6:30,2017,6,3,9,6,30,50,2.9,3.4,99,99,99,999,1018.4,22.8,24.6,999,99,99
6/9/2017 6:36,9 6:36,2017,6,3,9,6,36,53,2.8,3.3,99,99,99,999,1018.4,22.7,24.5,999,99,99
6/9/2017 6:42,9 6:42,2017,6,3,9,6,42,57,3.2,3.8,99,99,99,999,1018.5,22.8,24.5,999,99,99
6/9/2017 6:48,9 6:48,2017,6,3,9,6,48,57,2.3,3.2,99,99,99,999,1018.6,22.7,24.5,999,99,99
6/9/2017 6:54,9 6:54,2017,6,3,9,6,54,51,2.6,3.5,99,99,99,999,1018.6,22.8,24.5,999,99,99
6/9/2017 7:00,9 7:00,2017,6,3,9,7,0,40,2.6,3.3,99,99,99,999,1018.7,22.8,24.5,999,99,99
6/9/2017 7:06,9 7:06,2017,6,3,9,7,6,52,2.6,3.6,99,99,99,999,1018.9,22.9,24.5,999,99,99
6/9/2017 7:12,9 7:12,2017,6,3,9,7,12,44,2.8,3.6,99,99,99,999,1018.9,22.8,24.5,999,99,99
6/9/2017 7:18,9 7:18,2017,6,3,9,7,18,44,3,3.4,99,99,99,999,1018.9,22.8,24.5,999,99,99
6/9/2017 7:24,9 7:24,2017,6,3,9,7,24,48,2.7,3.4,99,99,99,999,1018.9,22.8,24.5,999,99,99
6/9/2017 7:30,9 7:30,2017,6,3,9,7,30,47,2.3,3.8,99,99,99,999,1018.9,22.9,24.5,999,99,99
6/9/2017 7:36,9 7:36,2017,6,3,9,7,36,50,2.8,3.7,99,99,99,999,1019,22.8,24.5,999,99,99
6/9/2017 7:42,9 7:42,2017,6,3,9,7,42,49,2.8,3.6,99,99,99,999,1019.1,22.8,24.5,999,99,99
6/9/2017 7:48,9 7:48,2017,6,3,9,7,48,58,2.4,3.2,99,99,99,999,1019.2,22.9,24.5,999,99,99
6/9/2017 7:54,9 7:54,2017,6,3,9,7,54,58,2,3.6,99,99,99,999,1019.2,22.9,24.5,999,99,99
6/9/2017 8:00,9 8:00,2017,6,3,9,8,0,49,2.3,3.4,99,99,99,999,1019.2,22.9,24.5,999,99,99
6/9/2017 8:06,9 8:06,2017,6,3,9,8,6,26,2.7,3.4,99,99,99,999,1019,23,24.5,999,99,99
6/9/2017 8:12,9 8:12,2017,6,3,9,8,12,47,3.2,4,99,99,99,999,1019.1,22.9,24.4,999,99,99
6/9/2017 8:18,9 8:18,2017,6,3,9,8,18,41,3,3.6,99,99,99,999,1019,22.9,24.4,999,99,99
6/9/2017 8:24,9 8:24,2017,6,3,9,8,24,39,2.8,3.4,99,99,99,999,1018.9,22.9,24.4,999,99,99
6/9/2017 8:30,9 8:30,2017,6,3,9,8,30,60,2.3,3.4,99,99,99,999,1019,23,24.4,999,99,99
6/9/2017 8:36,9 8:36,2017,6,3,9,8,36,173,2.1,3.7,99,99,99,999,1019.2,22.7,24.4,999,99,99
6/9/2017 8:42,9 8:42,2017,6,3,9,8,42,185,1.5,2.2,99,99,99,999,1019,22.5,24.4,999,99,99
6/9/2017 8:48,9 8:48,2017,6,3,9,8,48,168,0.7,1.9,99,99,99,999,1018.8,22.3,24.4,999,99,99
6/9/2017 8:54,9 8:54,2017,6,3,9,8,54,311,0,1.3,99,99,99,999,1018.7,22.3,24.4,999,99,99
6/9/2017 9:00,9 9:00,2017,6,3,9,9,0,87,1,2,99,99,99,999,1018.7,22.4,24.4,999,99,99
6/9/2017 9:06,9 9:06,2017,6,3,9,9,6,138,0.4,1.9,99,99,99,999,1018.7,22.4,24.4,999,99,99
6/9/2017 9:12,9 9:12,2017,6,3,9,9,12,45,2.2,3.8,99,99,99,999,1018.8,22.6,24.4,999,99,99
6/9/2017 9:18,9 9:18,2017,6,3,9,9,18,47,2.9,3.8,99,99,99,999,1018.7,22.9,24.3,999,99,99
6/9/2017 9:24,9 9:24,2017,6,3,9,9,24,59,3.5,4.4,99,99,99,999,1018.5,22.9,24.3,999,99,99
6/9/2017 9:30,9 9:30,2017,6,3,9,9,30,61,3.5,4.6,99,99,99,999,1018.5,23,24.3,999,99,99
6/9/2017 9:36,9 9:36,2017,6,3,9,9,36,48,3.6,4.8,99,99,99,999,1018.4,23,24.3,999,99,99
6/9/2017 9:42,9 9:42,2017,6,3,9,9,42,54,3.8,5,99,99,99,999,1018.4,22.9,24.3,999,99,99
6/9/2017 9:48,9 9:48,2017,6,3,9,9,48,50,4.1,4.8,99,99,99,999,1018.3,23,24.3,999,99,99
6/9/2017 9:54,9 9:54,2017,6,3,9,9,54,46,3.5,4.9,99,99,99,999,1018.3,22.9,24.3,999,99,99
6/9/2017 10:00,9 10:00,2017,6,3,9,10,0,61,4.1,5,99,99,99,999,1018.3,23,24.3,999,99,99
6/9/2017 10:06,9 10:06,2017,6,3,9,10,6,65,4.2,5.3,99,99,99,999,1018.2,23,24.3,999,99,99
6/9/2017 10:12,9 10:12,2017,6,3,9,10,12,61,4.2,5.7,99,99,99,999,1018.2,22.9,24.3,999,99,99
6/9/2017 10:18,9 10:18,2017,6,3,9,10,18,59,3.4,5.2,99,99,99,999,1018.3,23,24.3,999,99,99
6/9/2017 10:24,9 10:24,2017,6,3,9,10,24,65,3.1,4.4,99,99,99,999,1018.3,22.9,24.3,999,99,99
6/9/2017 10:30,9 10:30,2017,6,3,9,10,30,70,3.6,4.4,99,99,99,999,1018.2,23,24.3,999,99,99
6/9/2017 10:36,9 10:36,2017,6,3,9,10,36,71,3.9,4.6,99,99,99,999,1018.1,22.9,24.3,999,99,99
6/9/2017 10:42,9 10:42,2017,6,3,9,10,42,68,4.3,5.3,99,99,99,999,1018.1,22.9,24.3,999,99,99
6/9/2017 10:48,9 10:48,2017,6,3,9,10,48,82,3.8,5.2,99,99,99,999,1018.1,22.8,24.3,999,99,99
6/9/2017 10:54,9 10:54,2017,6,3,9,10,54,80,4.4,5.5,99,99,99,999,1018,22.9,24.3,999,99,99
6/9/2017 11:00,9 11:00,2017,6,3,9,11,0,77,3.7,4.6,99,99,99,999,1017.9,22.9,24.3,999,99,99
6/9/2017 11:06,9 11:06,2017,6,3,9,11,6,76,4.2,5.4,99,99,99,999,1017.8,22.9,24.3,999,99,99
6/9/2017 11:12,9 11:12,2017,6,3,9,11,12,68,3.6,5.2,99,99,99,999,1017.7,23,24.3,999,99,99
6/9/2017 11:18,9 11:18,2017,6,3,9,11,18,69,4,4.7,99,99,99,999,1017.7,22.9,24.2,999,99,99
6/9/2017 11:24,9 11:24,2017,6,3,9,11,24,58,3.6,4.5,99,99,99,999,1017.7,22.9,24.2,999,99,99
6/9/2017 11:30,9 11:30,2017,6,3,9,11,30,60,3.7,4.6,99,99,99,999,1017.6,22.9,24.2,999,99,99
6/9/2017 11:36,9 11:36,2017,6,3,9,11,36,73,3.3,4.9,99,99,99,999,1017.5,23,24.2,999,99,99
6/9/2017 11:42,9 11:42,2017,6,3,9,11,42,84,2.5,3.7,99,99,99,999,1017.5,22.9,24.2,999,99,99
6/9/2017 11:48,9 11:48,2017,6,3,9,11,48,80,2.7,3.9,99,99,99,999,1017.4,22.9,24.2,999,99,99
6/9/2017 11:54,9 11:54,2017,6,3,9,11,54,70,3.4,4.5,99,99,99,999,1017.4,22.9,24.2,999,99,99
6/9/2017 12:00,9 12:00,2017,6,3,9,12,0,91,2.5,4.2,99,99,99,999,1017.3,22.8,24.2,999,99,99
6/9/2017 12:06,9 12:06,2017,6,3,9,12,6,90,1.9,3.9,99,99,99,999,1017.3,22.7,24.2,999,99,99
6/9/2017 12:12,9 12:12,2017,6,3,9,12,12,79,2.6,3.9,99,99,99,999,1017.1,22.8,24.2,999,99,99
6/9/2017 12:18,9 12:18,2017,6,3,9,12,18,72,3.1,4.2,99,99,99,999,1017,22.8,24.2,999,99,99
6/9/2017 12:24,9 12:24,2017,6,3,9,12,24,70,2.8,4.2,99,99,99,999,1016.8,22.8,24.2,999,99,99
6/9/2017 12:30,9 12:30,2017,6,3,9,12,30,68,3.7,4.4,99,99,99,999,1016.7,22.9,24.2,999,99,99
6/9/2017 12:36,9 12:36,2017,6,3,9,12,36,72,3.1,4.8,99,99,99,999,1016.7,22.8,24.2,999,99,99
6/9/2017 12:42,9 12:42,2017,6,3,9,12,42,88,2.7,4.7,99,99,99,999,1016.8,22.7,24.2,999,99,99
6/9/2017 12:48,9 12:48,2017,6,3,9,12,48,94,2.5,4.6,99,99,99,999,1016.8,22.8,24.2,999,99,99
6/9/2017 12:54,9 12:54,2017,6,3,9,12,54,90,3.2,5,99,99,99,999,1016.7,22.7,24.2,999,99,99
6/9/2017 13:00,9 13:00,2017,6,3,9,13,0,85,2.1,4.2,99,99,99,999,1016.7,22.7,24.2,999,99,99
6/9/2017 13:06,9 13:06,2017,6,3,9,13,6,79,3.2,4.2,99,99,99,999,1016.8,22.7,24.2,999,99,99
6/9/2017 13:12,9 13:12,2017,6,3,9,13,12,87,2.4,4.2,99,99,99,999,1016.8,22.7,24.2,999,99,99
6/9/2017 13:18,9 13:18,2017,6,3,9,13,18,73,2.5,4,99,99,99,999,1016.8,23,24.2,999,99,99
6/9/2017 13:24,9 13:24,2017,6,3,9,13,24,60,3.1,4.2,99,99,99,999,1016.7,22.8,24.2,999,99,99
6/9/2017 13:30,9 13:30,2017,6,3,9,13,30,46,2.8,4.5,99,99,99,999,1016.6,22.8,24.2,999,99,99
6/9/2017 13:36,9 13:36,2017,6,3,9,13,36,61,3.1,4.1,99,99,99,999,1016.5,22.9,24.2,999,99,99
6/9/2017 13:42,9 13:42,2017,6,3,9,13,42,55,2.3,4.5,99,99,99,999,1016.5,22.7,24.2,999,99,99
6/9/2017 13:48,9 13:48,2017,6,3,9,13,48,251,2.3,4.3,99,99,99,999,1016.6,22,24.2,999,99,99
6/9/2017 13:54,9 13:54,2017,6,3,9,13,54,279,1.9,4,99,99,99,999,1016.6,21.3,24.2,999,99,99
6/9/2017 14:00,9 14:00,2017,6,3,9,14,0,268,1.7,2.6,99,99,99,999,1016.6,21.3,24.2,999,99,99
6/9/2017 14:06,9 14:06,2017,6,3,9,14,6,272,1.3,3.9,99,99,99,999,1016.7,21.2,24.2,999,99,99
6/9/2017 14:12,9 14:12,2017,6,3,9,14,12,289,1.1,3.5,99,99,99,999,1016.7,20.9,24.2,999,99,99
6/9/2017 14:18,9 14:18,2017,6,3,9,14,18,264,1.3,1.9,99,99,99,999,1016.7,20.8,24.2,999,99,99
6/9/2017 14:24,9 14:24,2017,6,3,9,14,24,319,3.4,4.1,99,99,99,999,1016.6,21.1,24.2,999,99,99
6/9/2017 14:30,9 14:30,2017,6,3,9,14,30,287,2.2,3.7,99,99,99,999,1016.6,20.7,24.2,999,99,99
6/9/2017 14:36,9 14:36,2017,6,3,9,14,36,291,2.6,4.9,99,99,99,999,1016.6,20.8,24.2,999,99,99
6/9/2017 14:42,9 14:42,2017,6,3,9,14,42,300,2.6,3.6,99,99,99,999,1016.6,21,24.2,999,99,99
6/9/2017 14:48,9 14:48,2017,6,3,9,14,48,304,2.1,3.8,99,99,99,999,1016.6,21,24.2,999,99,99
6/9/2017 14:54,9 14:54,2017,6,3,9,14,54,312,3.5,4.1,99,99,99,999,1016.6,20.8,24.3,999,99,99
6/9/2017 15:00,9 15:00,2017,6,3,9,15,0,308,1.8,3.4,99,99,99,999,1016.5,20.7,24.3,999,99,99
6/9/2017 15:06,9 15:06,2017,6,3,9,15,6,272,0.9,2.5,99,99,99,999,1016.5,20.7,24.3,999,99,99
6/9/2017 15:12,9 15:12,2017,6,3,9,15,12,275,1.2,1.9,99,99,99,999,1016.5,20.7,24.3,999,99,99
6/9/2017 15:18,9 15:18,2017,6,3,9,15,18,280,0.9,2,99,99,99,999,1016.5,20.7,24.3,999,99,99
6/9/2017 15:24,9 15:24,2017,6,3,9,15,24,261,1.1,2,99,99,99,999,1016.6,20.6,24.3,999,99,99
6/9/2017 15:30,9 15:30,2017,6,3,9,15,30,277,1,2.2,99,99,99,999,1016.6,20.6,24.3,999,99,99
6/9/2017 15:36,9 15:36,2017,6,3,9,15,36,266,1.2,2.1,99,99,99,999,1016.8,20.6,24.3,999,99,99
6/9/2017 15:42,9 15:42,2017,6,3,9,15,42,279,1,2.7,99,99,99,999,1016.7,20.5,24.3,999,99,99
6/9/2017 15:48,9 15:48,2017,6,3,9,15,48,254,0.8,1.6,99,99,99,999,1016.7,20.5,24.3,999,99,99
6/9/2017 15:54,9 15:54,2017,6,3,9,15,54,194,0.8,1.6,99,99,99,999,1016.7,20.6,24.3,999,99,99
6/9/2017 16:00,9 16:00,2017,6,3,9,16,0,226,0.2,1.3,99,99,99,999,1016.8,20.6,24.3,999,99,99
6/9/2017 16:06,9 16:06,2017,6,3,9,16,6,178,0.4,1.5,99,99,99,999,1016.8,20.5,24.3,999,99,99
6/9/2017 16:12,9 16:12,2017,6,3,9,16,12,250,0.4,0.8,99,99,99,999,1016.9,20.5,24.3,999,99,99
6/9/2017 16:18,9 16:18,2017,6,3,9,16,18,219,0.4,1,99,99,99,999,1017,20.5,24.3,999,99,99
6/9/2017 16:24,9 16:24,2017,6,3,9,16,24,251,1,1.4,99,99,99,999,1017.2,20.4,24.3,999,99,99
6/9/2017 16:30,9 16:30,2017,6,3,9,16,30,244,0.9,1.7,99,99,99,999,1017.1,20.3,24.3,999,99,99
6/9/2017 16:36,9 16:36,2017,6,3,9,16,36,239,0.5,1.9,99,99,99,999,1017.1,20.3,24.3,999,99,99
6/9/2017 16:42,9 16:42,2017,6,3,9,16,42,239,0.4,1.3,99,99,99,999,1017.2,20.3,24.3,999,99,99
6/9/2017 16:48,9 16:48,2017,6,3,9,16,48,241,0.4,1.1,99,99,99,999,1017.2,20.3,24.3,999,99,99
6/9/2017 16:54,9 16:54,2017,6,3,9,16,54,234,0.9,1.4,99,99,99,999,1017.3,20.3,24.2,999,99,99
6/9/2017 17:00,9 17:00,2017,6,3,9,17,0,268,0.8,1.3,99,99,99,999,1017.2,20.3,24.2,999,99,99
6/9/2017 17:06,9 17:06,2017,6,3,9,17,6,260,0.9,1.5,99,99,99,999,1017.4,20.4,24.2,999,99,99
6/9/2017 17:12,9 17:12,2017,6,3,9,17,12,227,0.8,1.4,99,99,99,999,1017.4,20.5,24.2,999,99,99
6/9/2017 17:18,9 17:18,2017,6,3,9,17,18,285,0.8,1.4,99,99,99,999,1017.5,20.6,24.1,999,99,99
6/9/2017 17:24,9 17:24,2017,6,3,9,17,24,232,0.6,1.5,99,99,99,999,1017.5,20.6,24.1,999,99,99
6/9/2017 17:30,9 17:30,2017,6,3,9,17,30,182,1.2,1.4,99,99,99,999,1017.6,20.7,24.1,999,99,99
6/9/2017 17:36,9 17:36,2017,6,3,9,17,36,204,1.1,1.7,99,99,99,999,1017.5,20.6,24.1,999,99,99
6/9/2017 17:42,9 17:42,2017,6,3,9,17,42,201,0.5,1.1,99,99,99,999,1017.5,20.6,24.1,999,99,99
